latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
32.60571,-116.84928,339.09,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,293.87,9.46,D,0
32.60213,-116.89223,367,0.39,0.36,2025-01-24,2045,N,VIIRS,h,2,307.71,11.71,D,0
32.60761,-116.85867,329.15,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,295.12,1.13,D,0
32.60144,-116.89643,328.17,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,300.87,11.71,D,0
32.60545,-116.89304,339.16,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,311.63,11.71,D,0
32.60875,-116.89388,327.54,0.39,0.36,2025-01-24,2045,N,VIIRS,l,2,298.33,5.32,D,0
32.60807,-116.89805,353.54,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,304.66,5.32,D,0
32.60739,-116.9022,345.85,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,299.33,94.89,D,0
32.61823,-116.85696,331.62,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,296.15,12.15,D,0
32.61686,-116.86534,339.37,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,308.98,49.15,D,0
32.62155,-116.85777,333.27,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,302.37,9.92,D,0
32.62017,-116.86619,342.77,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,300.04,11.85,D,0
32.61402,-116.90389,336.35,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,305.06,23.15,D,0
32.62556,-116.85429,367,0.39,0.36,2025-01-24,2045,N,VIIRS,h,2,304.08,9.92,D,0
32.62626,-116.85,332.08,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,298.77,4.31,D,0
32.62486,-116.85858,337.81,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,301.78,9.92,D,0
32.62281,-116.87118,327.93,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,300.21,1.16,D,0
32.61734,-116.90469,347.86,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,301.4,23.15,D,0
32.61666,-116.90884,330.67,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,297.41,23.15,D,0
32.62066,-116.90548,330.46,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,296.52,2.87,D,0
32.61998,-116.90965,331.92,0.39,0.36,2025-01-24,2045,N,VIIRS,n,2,298.77,2.87,D,0
34.15449,-118.19285,330,0.41,0.37,2025-01-24,2045,N,VIIRS,n,2,299.54,2.01,D,2
36.30653,-119.96538,332.69,0.44,0.38,2025-01-24,2046,N,VIIRS,n,2,299.76,1.8,D,0
37.12838,-119.27402,328.6,0.41,0.37,2025-01-24,2046,N,VIIRS,n,2,277.05,2.95,D,0
34.33397,-118.52116,295.03,0.57,0.52,2025-01-25,0907,N,VIIRS,n,2,273.47,0.35,N,2
34.3353,-118.52065,297.99,0.57,0.52,2025-01-25,0907,N,VIIRS,n,2,273.82,0.56,N,2
34.28992,-118.80099,301.07,0.59,0.53,2025-01-25,0907,N,VIIRS,n,2,274.68,1.28,N,2
34.15308,-118.19598,307.18,0.54,0.51,2025-01-25,0907,N,VIIRS,n,2,276.94,1.22,N,2
33.79303,-117.47507,298.69,0.49,0.48,2025-01-25,0907,N,VIIRS,n,2,272.66,1.14,N,2
32.2495,-116.44234,332.49,0.57,0.43,2025-01-25,2026,N,VIIRS,n,2,300.75,6.84,D,0
32.47455,-117.06111,343.59,0.4,0.45,2025-01-25,2026,N,VIIRS,n,2,286.5,4.39,D,0
32.59546,-116.88447,350.72,0.39,0.44,2025-01-25,2026,N,VIIRS,n,2,302.79,95.42,D,0
32.49777,-116.83335,316.47,0.53,0.67,2025-01-26,1029,N,VIIRS,n,2,274.49,2.01,N,0
32.49899,-116.83398,305.35,0.53,0.67,2025-01-26,1029,N,VIIRS,n,2,275.06,1.53,N,0
37.14516,-120.41589,351.77,0.43,0.62,2025-01-26,2009,N,VIIRS,n,2,285.2,10.23,D,0
37.14443,-120.41398,342.01,0.42,0.61,2025-01-26,2149,N,VIIRS,n,2,286.34,3.62,D,0
36.32106,-120.21581,327.1,0.77,0.77,2025-01-27,1950,N,VIIRS,n,2,287.04,4.57,D,0
36.47365,-119.90613,326.01,0.73,0.76,2025-01-27,1950,N,VIIRS,n,2,283.58,3.29,D,0
36.32312,-120.21796,332.84,0.77,0.77,2025-01-27,1950,N,VIIRS,n,2,287.09,5.72,D,0
36.76658,-119.94584,328.91,0.72,0.76,2025-01-27,1950,N,VIIRS,n,2,285.06,8.36,D,0
36.83856,-120.28705,329.91,0.75,0.77,2025-01-27,1950,N,VIIRS,n,2,284.64,4.16,D,0
36.83592,-120.29522,328.1,0.75,0.77,2025-01-27,1950,N,VIIRS,n,2,285.29,4.16,D,0
37.00714,-120.33258,329.75,0.74,0.76,2025-01-27,1950,N,VIIRS,n,2,283.78,5.19,D,0
35.88811,-120.4476,334.96,0.44,0.46,2025-01-27,2130,N,VIIRS,n,2,288.86,3.44,D,0
36.32507,-120.22178,343.02,0.46,0.47,2025-01-27,2130,N,VIIRS,n,2,292.91,6.99,D,0
36.76451,-119.94931,336.25,0.48,0.48,2025-01-27,2130,N,VIIRS,n,2,290.28,2.89,D,0
36.79175,-120.20335,328.43,0.47,0.48,2025-01-27,2130,N,VIIRS,n,2,288.49,2.44,D,0
36.80104,-120.19924,331.67,0.47,0.48,2025-01-27,2130,N,VIIRS,n,2,286.56,3.57,D,0
36.83712,-120.29078,350.75,0.46,0.47,2025-01-27,2130,N,VIIRS,n,2,290.72,9.42,D,0
36.83666,-120.29604,353.94,0.46,0.47,2025-01-27,2130,N,VIIRS,n,2,290.39,9.42,D,0
36.8362,-120.30127,340.66,0.46,0.47,2025-01-27,2130,N,VIIRS,n,2,289.58,4.53,D,0
36.93368,-119.95573,342.37,0.48,0.48,2025-01-27,2130,N,VIIRS,n,2,289.22,4.94,D,0
37.00602,-120.33263,355.51,0.46,0.47,2025-01-27,2130,N,VIIRS,n,2,289.3,9.46,D,0
37.05359,-119.97665,325.53,0.48,0.48,2025-01-27,2130,N,VIIRS,n,2,287.55,2.31,D,0
37.05331,-120.14203,341.66,0.47,0.48,2025-01-27,2130,N,VIIRS,n,2,288.45,5.07,D,0
35.19516,-118.80199,305.4,0.4,0.37,2025-01-28,0951,N,VIIRS,n,2,273.42,1.24,N,0
34.60904,-117.33505,311.28,0.44,0.38,2025-01-28,0951,N,VIIRS,n,2,274.37,1.98,N,2
34.42863,-118.64331,313.33,0.4,0.37,2025-01-28,0951,N,VIIRS,n,2,273.62,0.72,N,2
34.33356,-118.5205,303.22,0.41,0.37,2025-01-28,0951,N,VIIRS,n,2,273.84,0.93,N,2
34.32111,-118.50973,296.85,0.41,0.37,2025-01-28,0951,N,VIIRS,n,2,274.17,0.34,N,2
34.29045,-118.80132,313.9,0.4,0.37,2025-01-28,0951,N,VIIRS,n,2,275.35,1.36,N,2
34.15255,-118.19379,312.93,0.42,0.37,2025-01-28,0951,N,VIIRS,n,2,276.64,1.74,N,2
33.79276,-117.47427,305.4,0.44,0.39,2025-01-28,0951,N,VIIRS,n,2,274.12,0.97,N,2
33.85361,-118.33303,302.55,0.42,0.37,2025-01-28,0951,N,VIIRS,n,2,284.93,1.18,N,2
33.81988,-118.24364,299.23,0.42,0.38,2025-01-28,0951,N,VIIRS,n,2,282.9,1.28,N,2
33.79232,-118.34892,299.23,0.42,0.37,2025-01-28,0951,N,VIIRS,n,2,277.43,0.55,N,0
33.613,-117.8246,312.25,0.43,0.38,2025-01-28,0951,N,VIIRS,n,2,277.83,0.85,N,2
33.49171,-117.61906,301.65,0.44,0.38,2025-01-28,0951,N,VIIRS,n,2,276.5,0.62,N,2
32.85708,-117.03081,301.77,0.47,0.4,2025-01-28,0951,N,VIIRS,n,2,274.62,0.65,N,2
32.85615,-117.14582,300.3,0.47,0.4,2025-01-28,0951,N,VIIRS,n,2,274.65,0.67,N,2
32.37292,-117.06673,300.17,0.48,0.4,2025-01-28,0952,N,VIIRS,n,2,277.85,0.74,N,2
34.1534,-118.19382,325.64,0.48,0.4,2025-01-28,2110,N,VIIRS,n,2,290.97,0.8,D,2
35.19457,-119.02164,330.29,0.46,0.39,2025-01-28,2111,N,VIIRS,n,2,290.11,3.95,D,0
35.19816,-119.02229,340.44,0.46,0.39,2025-01-28,2111,N,VIIRS,n,2,294.03,31.57,D,0
35.49738,-119.43208,325.89,0.44,0.39,2025-01-28,2111,N,VIIRS,n,2,288.3,2.64,D,0
35.85603,-119.25767,330.24,0.45,0.39,2025-01-28,2111,N,VIIRS,n,2,288.69,5.21,D,0
35.85962,-119.25832,334.23,0.45,0.39,2025-01-28,2111,N,VIIRS,n,2,290.78,5.21,D,0
36.24155,-119.68065,331.9,0.44,0.38,2025-01-28,2111,N,VIIRS,n,2,291.52,3.42,D,0
36.3176,-119.23883,325.84,0.46,0.39,2025-01-28,2111,N,VIIRS,n,2,289.42,2.04,D,0
36.39221,-119.68206,330.86,0.44,0.39,2025-01-28,2111,N,VIIRS,n,2,289.04,3.4,D,0
36.53755,-119.49797,331.38,0.45,0.39,2025-01-28,2111,N,VIIRS,n,2,291.27,3.87,D,0
36.90374,-119.89445,331.77,0.44,0.38,2025-01-28,2111,N,VIIRS,n,2,291.38,4.38,D,0
36.72573,-121.27458,333.29,0.4,0.37,2025-01-28,2111,N,VIIRS,n,2,292.61,4.57,D,0
36.98299,-120.17346,328.92,0.43,0.38,2025-01-28,2111,N,VIIRS,n,2,287.87,1.73,D,0
36.99496,-120.13601,345.63,0.43,0.38,2025-01-28,2111,N,VIIRS,n,2,288.86,5.12,D,0
36.99846,-120.13669,339.22,0.43,0.38,2025-01-28,2111,N,VIIRS,n,2,286.97,5.12,D,0
37.00196,-120.13737,330.49,0.43,0.38,2025-01-28,2111,N,VIIRS,n,2,288.62,9.14,D,0
37.00547,-120.13807,325.8,0.43,0.38,2025-01-28,2111,N,VIIRS,n,2,293.42,9.14,D,0
37.00897,-120.13876,330.72,0.43,0.38,2025-01-28,2111,N,VIIRS,n,2,289.52,4.95,D,0
37.02548,-120.20868,330.77,0.43,0.38,2025-01-28,2111,N,VIIRS,n,2,289.36,1.82,D,0
37.08884,-120.07642,326.81,0.44,0.38,2025-01-28,2111,N,VIIRS,n,2,288.77,2.15,D,0
37.12567,-121.01949,326.09,0.41,0.37,2025-01-28,2111,N,VIIRS,n,2,291.27,1.69,D,0
34.43206,-118.64511,304.63,0.43,0.38,2025-01-29,0932,N,VIIRS,n,2,274.75,0.92,N,2
34.42859,-118.64589,296.19,0.43,0.38,2025-01-29,0932,N,VIIRS,n,2,274.29,0.92,N,2
34.29108,-118.80218,315.91,0.43,0.38,2025-01-29,0932,N,VIIRS,n,2,277.33,1.49,N,2
34.04136,-117.82201,297.73,0.4,0.37,2025-01-29,0932,N,VIIRS,n,2,277.3,0.74,N,2
33.85462,-118.3329,298.53,0.41,0.37,2025-01-29,0932,N,VIIRS,n,2,284.68,0.92,N,2
33.82125,-118.24347,297.8,0.41,0.37,2025-01-29,0932,N,VIIRS,n,2,284.69,0.75,N,2
33.81427,-118.2381,298.7,0.41,0.37,2025-01-29,0932,N,VIIRS,n,2,283.31,0.94,N,2
33.71478,-117.71006,302.53,0.4,0.37,2025-01-29,0932,N,VIIRS,n,2,275.25,1.08,N,2
33.61255,-117.82204,309.86,0.4,0.37,2025-01-29,0932,N,VIIRS,n,2,279.24,0.83,N,2
33.49174,-117.61578,304.75,0.4,0.37,2025-01-29,0932,N,VIIRS,n,2,277.49,0.53,N,2
32.85742,-117.14862,301.67,0.39,0.36,2025-01-29,0933,N,VIIRS,n,2,277.88,0.86,N,2
32.42028,-116.92216,303.99,0.39,0.36,2025-01-29,0933,N,VIIRS,n,2,278.34,1.03,N,0
32.37407,-117.06706,296.5,0.39,0.36,2025-01-29,0933,N,VIIRS,n,2,280.21,0.94,N,2
32.37075,-117.06778,301.48,0.39,0.36,2025-01-29,0933,N,VIIRS,n,2,281,1.45,N,2
34.71301,-118.28979,335.25,0.39,0.36,2025-01-29,2052,N,VIIRS,n,2,293.75,2.33,D,0
35.35466,-118.97173,330.3,0.39,0.36,2025-01-29,2052,N,VIIRS,n,2,293.58,3.98,D,0
35.4424,-119.41886,338.95,0.39,0.37,2025-01-29,2052,N,VIIRS,n,2,292.94,1.85,D,0
35.44572,-119.41969,338.94,0.39,0.37,2025-01-29,2052,N,VIIRS,n,2,292.66,2.15,D,0
35.46933,-119.31808,336.94,0.39,0.36,2025-01-29,2052,N,VIIRS,n,2,292.55,2.63,D,0
36.15794,-119.74213,338.93,0.4,0.37,2025-01-29,2052,N,VIIRS,n,2,296.35,3.31,D,0
36.20482,-119.76186,342.26,0.4,0.37,2025-01-29,2052,N,VIIRS,n,2,297.45,5.74,D,0
36.17316,-120.11553,335.11,0.4,0.37,2025-01-29,2052,N,VIIRS,n,2,295.05,5.58,D,0
36.17726,-120.11198,357,0.4,0.37,2025-01-29,2052,N,VIIRS,l,2,293.75,22.68,D,0
36.17651,-120.11639,357,0.4,0.37,2025-01-29,2052,N,VIIRS,l,2,294.03,5.58,D,0
36.18125,-121.02612,334.95,0.42,0.38,2025-01-29,2052,N,VIIRS,n,2,293.48,3.75,D,0
36.39299,-120.10517,342.55,0.4,0.37,2025-01-29,2052,N,VIIRS,n,2,295.92,5.48,D,0
36.39634,-120.10605,356.98,0.4,0.37,2025-01-29,2052,N,VIIRS,l,2,295.11,5.48,D,0
36.51972,-120.12296,339.17,0.4,0.37,2025-01-29,2052,N,VIIRS,n,2,295,3.79,D,0
34.81981,-118.75192,295.67,0.48,0.48,2025-01-30,0913,N,VIIRS,n,2,273.33,0.99,N,2
34.60664,-117.3356,306.03,0.4,0.44,2025-01-30,0913,N,VIIRS,n,2,274.68,0.74,N,2
34.42995,-118.64409,304.26,0.47,0.48,2025-01-30,0913,N,VIIRS,n,2,277.35,1.34,N,2
34.33397,-118.52107,304.59,0.46,0.47,2025-01-30,0913,N,VIIRS,n,2,276.6,0.97,N,2
34.15199,-118.19447,304.32,0.44,0.46,2025-01-30,0913,N,VIIRS,n,2,277.93,1.08,N,2
34.04216,-117.82092,296.03,0.42,0.45,2025-01-30,0913,N,VIIRS,n,2,277.43,0.73,N,2
33.04522,-115.54094,354.71,0.43,0.38,2025-01-30,2032,N,VIIRS,n,2,311.39,16.96,D,0
33.04604,-115.53634,367,0.43,0.38,2025-01-30,2032,N,VIIRS,l,2,327.87,74.1,D,0
33.04951,-115.53722,336.29,0.43,0.38,2025-01-30,2032,N,VIIRS,n,2,296.84,5.93,D,0
33.61194,-116.0943,335.59,0.45,0.39,2025-01-30,2032,N,VIIRS,n,2,299.13,3.41,D,0
36.77968,-118.91683,307.67,0.48,0.64,2025-01-31,0854,N,VIIRS,n,2,269.03,0.91,N,0
34.60807,-117.33716,311.58,0.37,0.58,2025-01-31,0854,N,VIIRS,n,2,276.84,1.03,N,2
34.60663,-117.33959,300.62,0.37,0.58,2025-01-31,0854,N,VIIRS,n,2,275.11,1.28,N,2
34.33348,-118.52055,299.27,0.43,0.62,2025-01-31,0854,N,VIIRS,n,2,275,0.55,N,2
33.85199,-118.33443,300.72,0.42,0.61,2025-01-31,0855,N,VIIRS,n,2,283.99,1.48,N,2
33.81823,-118.24541,297.78,0.41,0.61,2025-01-31,0855,N,VIIRS,n,2,282.37,1.12,N,2
33.81535,-118.23851,295.01,0.41,0.61,2025-01-31,0855,N,VIIRS,n,2,282.27,0.76,N,2
33.61126,-117.82481,295.25,0.39,0.59,2025-01-31,0855,N,VIIRS,n,2,278.24,0.4,N,0
32.85775,-117.02879,297.69,0.34,0.56,2025-01-31,0855,N,VIIRS,n,2,276.26,0.49,N,2
32.49766,-116.79144,298.6,0.33,0.55,2025-01-31,0855,N,VIIRS,n,2,277.75,0.41,N,2
32.49573,-116.83418,313.87,0.33,0.55,2025-01-31,0855,N,VIIRS,n,2,278.89,1,N,0
32.43007,-116.94964,296.48,0.34,0.56,2025-01-31,0855,N,VIIRS,n,2,278.11,0.45,N,0
34.60812,-117.33488,309.77,0.53,0.67,2025-01-31,1035,N,VIIRS,n,2,274.73,2,N,2
34.15452,-118.1903,299.1,0.49,0.65,2025-01-31,1035,N,VIIRS,n,2,275.68,0.43,N,2
34.1535,-118.19128,301.61,0.49,0.65,2025-01-31,1035,N,VIIRS,n,2,275.86,0.79,N,2
34.29337,-118.80027,296.49,0.45,0.63,2025-01-31,1035,N,VIIRS,n,2,275.17,0.6,N,2
33.85392,-118.33224,297.17,0.49,0.65,2025-01-31,1035,N,VIIRS,n,2,283.25,1.48,N,2
33.85237,-118.33426,295.47,0.49,0.65,2025-01-31,1035,N,VIIRS,n,2,281.69,1.25,N,2
34.33585,-118.51974,297.32,0.52,0.5,2025-02-01,1016,N,VIIRS,n,2,275.02,0.67,N,2
34.15465,-118.19047,297.12,0.54,0.51,2025-02-01,1016,N,VIIRS,n,2,275.29,1.01,N,2
32.50061,-116.84237,298.01,0.35,0.57,2025-02-01,1016,N,VIIRS,n,2,275.12,0.48,N,0
37.04604,-119.13001,308.66,0.41,0.37,2025-02-02,0957,N,VIIRS,n,2,275.23,1.07,N,0
37.04188,-119.12646,300.29,0.41,0.37,2025-02-02,0957,N,VIIRS,n,2,274.99,1.07,N,0
37.03512,-119.12816,304.14,0.41,0.37,2025-02-02,0957,N,VIIRS,n,2,276.3,1.05,N,0
37.03017,-119.12012,296.59,0.41,0.37,2025-02-02,0957,N,VIIRS,n,2,276.91,0.73,N,0
37.02451,-120.19525,306.66,0.39,0.36,2025-02-02,0957,N,VIIRS,n,2,274.62,0.56,N,0
36.66266,-120.13301,297.26,0.39,0.36,2025-02-02,0957,N,VIIRS,n,2,277.07,0.57,N,0
34.60832,-117.33444,305.52,0.51,0.41,2025-02-02,0957,N,VIIRS,n,2,282.92,2.05,N,2
34.35414,-116.85178,297.87,0.54,0.42,2025-02-02,0957,N,VIIRS,n,2,281.58,1.18,N,2
34.47858,-118.89375,296.8,0.44,0.38,2025-02-02,0957,N,VIIRS,n,2,281.92,0.32,N,0
34.42865,-118.64378,305.75,0.45,0.39,2025-02-02,0957,N,VIIRS,n,2,280.87,0.88,N,2
34.33419,-118.5172,308.14,0.46,0.39,2025-02-02,0957,N,VIIRS,n,2,282.25,0.76,N,2
34.33357,-118.51991,309.54,0.46,0.39,2025-02-02,0957,N,VIIRS,n,2,281.79,1.13,N,2
34.32108,-118.51286,298.22,0.46,0.39,2025-02-02,0957,N,VIIRS,n,2,281.49,0.31,N,2
34.24413,-118.38232,298.63,0.46,0.39,2025-02-02,0957,N,VIIRS,n,2,281.2,0.47,N,2
34.29302,-118.79915,300.53,0.45,0.39,2025-02-02,0957,N,VIIRS,n,2,281.73,0.47,N,2
34.28949,-118.80002,298.89,0.45,0.39,2025-02-02,0957,N,VIIRS,n,2,281.5,0.49,N,2
34.15466,-118.19166,308.04,0.47,0.4,2025-02-02,0957,N,VIIRS,n,2,282.2,1.07,N,2
34.1552,-118.19342,307.66,0.47,0.4,2025-02-02,0957,N,VIIRS,n,2,282.24,1.96,N,2
34.04198,-117.82237,295.21,0.49,0.4,2025-02-02,0957,N,VIIRS,n,2,282.61,0.57,N,2
34.03596,-118.10726,297.7,0.48,0.4,2025-02-02,0957,N,VIIRS,n,2,282.67,0.55,N,2
34.03654,-118.10322,298.21,0.48,0.4,2025-02-02,0957,N,VIIRS,n,2,282.66,0.43,N,2
33.79381,-117.47674,302.51,0.51,0.41,2025-02-02,0957,N,VIIRS,n,2,281.85,0.63,N,2
33.8536,-118.33364,300.21,0.47,0.4,2025-02-02,0957,N,VIIRS,n,2,288.65,1.27,N,2
33.71545,-117.71284,302.2,0.5,0.41,2025-02-02,0957,N,VIIRS,n,2,282.83,0.87,N,2
33.61485,-117.82076,300.13,0.5,0.41,2025-02-02,0958,N,VIIRS,n,2,282.58,1.13,N,2
33.49236,-117.61728,301.25,0.51,0.41,2025-02-02,0958,N,VIIRS,n,2,282.3,0.9,N,2
33.49345,-117.61802,297.67,0.51,0.41,2025-02-02,0958,N,VIIRS,n,2,282.26,0.81,N,2
32.59756,-117.01133,296.17,0.57,0.43,2025-02-02,0958,N,VIIRS,n,2,282.27,0.85,N,2
32.54025,-116.87231,302.87,0.38,0.43,2025-02-02,0958,N,VIIRS,n,2,282.63,0.54,N,0
32.4984,-116.79091,297.05,0.39,0.44,2025-02-02,0958,N,VIIRS,n,2,282.49,0.54,N,2
37.05973,-119.40308,327.21,0.54,0.42,2025-02-02,2117,N,VIIRS,n,2,281.65,2.67,D,0
34.62152,-117.10093,310.04,0.38,0.36,2025-02-03,0938,N,VIIRS,n,2,284.4,1.07,N,2
34.60771,-117.33693,305,0.38,0.36,2025-02-03,0938,N,VIIRS,n,2,280.83,1.14,N,2
34.35422,-116.85394,303.5,0.39,0.36,2025-02-03,0938,N,VIIRS,n,2,281.62,1.21,N,2
34.43163,-118.64416,307.96,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,279.94,1.22,N,2
34.4283,-118.64492,304.11,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,278.23,0.77,N,2
34.33428,-118.52042,312.88,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,282.39,1.28,N,2
34.31911,-118.51071,300.07,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,282.88,0.7,N,2
34.14357,-117.42901,295.16,0.38,0.36,2025-02-03,0939,N,VIIRS,n,2,281.94,0.21,N,2
34.24298,-118.38244,302.43,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,280.94,0.67,N,2
34.29161,-118.80431,298.94,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,279,0.79,N,2
34.29099,-118.80003,306.04,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,280.37,0.79,N,2
34.15306,-118.19432,311.97,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,284.22,1.03,N,2
34.03505,-118.10673,299.92,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,282.6,0.5,N,2
33.71666,-117.71087,299.02,0.38,0.36,2025-02-03,0939,N,VIIRS,n,2,278.2,0.69,N,2
33.61206,-117.82197,305.46,0.38,0.36,2025-02-03,0939,N,VIIRS,n,2,280.17,0.97,N,2
32.85702,-117.02685,297.45,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,279.29,0.38,N,2
32.59914,-117.01105,298.18,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,278.67,0.58,N,2
32.49809,-116.7888,298.28,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,278.7,0.37,N,2
32.49834,-116.83185,300.72,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,279.61,0.41,N,0
32.49501,-116.83253,303.28,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,279.36,0.62,N,0
32.43425,-117.07996,295.42,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,279.75,0.6,N,0
32.43358,-117.07586,298.07,0.39,0.36,2025-02-03,0939,N,VIIRS,n,2,280.22,0.48,N,0
32.49739,-116.8319,335.48,0.4,0.37,2025-02-03,2057,N,VIIRS,l,2,307.29,7.5,D,0
35.41201,-120.49359,333.67,0.39,0.36,2025-02-03,2058,N,VIIRS,n,2,289.79,3.81,D,0
35.45549,-120.62271,331,0.39,0.36,2025-02-03,2058,N,VIIRS,n,2,287.07,4.5,D,0
36.36053,-119.20081,329.68,0.39,0.36,2025-02-03,2058,N,VIIRS,n,2,277.66,3.9,D,0
35.23267,-118.92973,298.95,0.41,0.45,2025-02-04,0919,N,VIIRS,n,2,278.28,0.64,N,0
34.4283,-118.64625,305.8,0.39,0.44,2025-02-04,0920,N,VIIRS,n,2,278.71,0.83,N,2
34.33314,-118.52292,295.65,0.57,0.43,2025-02-04,0920,N,VIIRS,n,2,280.45,0.47,N,2
34.31925,-118.51408,295.29,0.57,0.43,2025-02-04,0920,N,VIIRS,n,2,280.48,0.5,N,2
34.29308,-118.80207,303.4,0.39,0.44,2025-02-04,0920,N,VIIRS,n,2,279.44,0.85,N,2
33.25024,-115.49384,347.6,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,307.25,2.64,D,0
33.24955,-115.49803,349.36,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,307.18,2.64,D,0
33.25357,-115.49459,345.76,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,306.95,3.49,D,0
33.25288,-115.4988,357.61,0.39,0.36,2025-02-04,2039,N,VIIRS,l,2,307.21,3.49,D,0
33.25621,-115.49957,348.94,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,306.52,3.49,D,0
33.80659,-115.39229,335.41,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,302.42,1.56,D,0
33.80592,-115.39647,342.35,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,302.42,1.56,D,0
33.80991,-115.39307,336.99,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,302.39,1.56,D,0
33.80924,-115.39723,340.49,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,302.55,1.56,D,0
33.81188,-115.40218,343.19,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,302.35,5.48,D,0
33.81587,-115.39878,341.06,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,302.18,6.07,D,0
33.81919,-115.39953,337.48,0.39,0.36,2025-02-04,2039,N,VIIRS,n,2,302.56,4.78,D,0
35.27212,-116.68377,348.18,0.4,0.37,2025-02-04,2039,N,VIIRS,n,2,297.6,3.17,D,0
35.8661,-119.16082,331.1,0.47,0.4,2025-02-04,2039,N,VIIRS,n,2,292.73,3.29,D,0
35.99,-119.2652,330.16,0.48,0.4,2025-02-04,2039,N,VIIRS,n,2,292.6,2.35,D,0
35.9888,-119.26744,332.02,0.48,0.4,2025-02-04,2039,N,VIIRS,n,2,293.41,3.32,D,0
36.36066,-119.20081,330.5,0.47,0.4,2025-02-04,2040,N,VIIRS,n,2,294.58,1.45,D,0
36.86776,-119.90628,331.71,0.49,0.4,2025-02-04,2040,N,VIIRS,n,2,292.83,2.87,D,0
36.87587,-119.9838,334.47,0.5,0.41,2025-02-04,2040,N,VIIRS,n,2,290.75,4.03,D,0
37.09275,-119.27085,340.51,0.46,0.39,2025-02-04,2040,N,VIIRS,n,2,277,5.86,D,0
37.09177,-119.27605,330.46,0.46,0.39,2025-02-04,2040,N,VIIRS,n,2,278.78,4.67,D,0
37.09638,-119.27151,331.07,0.46,0.39,2025-02-04,2040,N,VIIRS,n,2,277.17,3.89,D,0
34.60666,-117.33585,304.22,0.6,0.53,2025-02-05,0901,N,VIIRS,n,2,280.66,1.22,N,2
34.60609,-117.3351,304.78,0.6,0.53,2025-02-05,0901,N,VIIRS,n,2,280.07,2.05,N,2
32.85743,-117.03008,296.31,0.55,0.51,2025-02-05,0901,N,VIIRS,n,2,278.79,0.81,N,2
32.52812,-116.77964,302.8,0.53,0.5,2025-02-05,0901,N,VIIRS,n,2,280.37,1.42,N,0
32.52613,-116.78197,300.68,0.53,0.5,2025-02-05,0901,N,VIIRS,n,2,279.84,1.58,N,0
32.4519,-116.96261,310.4,0.54,0.51,2025-02-05,0901,N,VIIRS,n,2,280.31,1.54,N,0
32.45124,-116.96287,313.52,0.54,0.51,2025-02-05,0901,N,VIIRS,n,2,280.32,1.84,N,0
34.60809,-117.33425,299.6,0.64,0.72,2025-02-05,1041,N,VIIRS,n,2,278.68,1.42,N,2
36.52523,-120.01942,339.07,0.58,0.52,2025-02-05,2021,N,VIIRS,n,2,291.43,5.97,D,0
36.6419,-119.89178,329.54,0.57,0.52,2025-02-05,2021,N,VIIRS,n,2,290.02,2.26,D,0
